account_id,customer_id,account_type,creation_date,account_status,balance,loan_amount,term_months,interest_rate
c04b90d2-b0cb-4e71-88d4-b578053b133c,bf0ffb67-ae09-49d8-a5a3-10ecd3964f94,FixedDeposit,2025-11-19,Active,29548.25,0.0,12.0,4.8
57dbad45-4cd5-489b-b3d7-7f14707019bc,bf0ffb67-ae09-49d8-a5a3-10ecd3964f94,FixedDeposit,2024-02-21,Active,2211.78,0.0,24.0,5.0
2d7914e8-d482-4025-9919-2dbebf6f7fbe,416f2ce0-09b7-42a7-8ea8-09187b9cdcb7,Savings,2025-07-29,Active,99510.0,0.0,0.0,0.0
ee59bf80-debf-4be7-b52a-76cb1ded51c6,416f2ce0-09b7-42a7-8ea8-09187b9cdcb7,FixedDeposit,2025-10-01,Inactive,0.0,0.0,3.0,4.2
9ceb9aa8-5119-4780-90b0-bb7327635ef6,b4ea3bc1-308a-46b4-98d6-f10c085dfcd5,Savings,2023-08-17,Active,109869.5,0.0,0.0,0.0
230482ea-fb9d-48b0-b5c6-80456e4b2f45,b4ea3bc1-308a-46b4-98d6-f10c085dfcd5,FixedDeposit,2023-09-08,Active,43914.04,0.0,36.0,4.5
2a9fd09b-8585-45b0-bae7-e51dd062372b,b4ea3bc1-308a-46b4-98d6-f10c085dfcd5,FixedDeposit,2024-11-06,Inactive,0.0,0.0,6.0,5.1
3b5a7623-24f5-4b48-a48a-5bc0b02fee32,b4ea3bc1-308a-46b4-98d6-f10c085dfcd5,FixedDeposit,2024-10-03,Active,23582.87,0.0,36.0,4.7
5f770927-9772-4336-ba9a-806d8ddafccf,4e796413-736c-4272-a38a-deb5fee65746,Savings,2020-04-10,Active,278469.34,0.0,0.0,0.0
10a93c16-21b5-4868-ad92-ce55011f65de,4e796413-736c-4272-a38a-deb5fee65746,Loan,2021-11-01,Inactive,0.0,35718.17,12.0,20.5
8466378a-9146-48ff-990d-8fb05b293e54,4e796413-736c-4272-a38a-deb5fee65746,Loan,2022-09-24,Inactive,0.0,25442.5,24.0,20.5
4909895d-fbe9-4455-999c-199dea833dcd,4e796413-736c-4272-a38a-deb5fee65746,FixedDeposit,2021-01-30,Inactive,0.0,0.0,12.0,1.0
ded40931-bd02-4daa-874f-0f00141de625,4e796413-736c-4272-a38a-deb5fee65746,FixedDeposit,2021-12-03,Inactive,0.0,0.0,6.0,0.8
83309fce-8314-4701-852a-a5de8ead3bc7,4e796413-736c-4272-a38a-deb5fee65746,FixedDeposit,2021-10-22,Inactive,0.0,0.0,36.0,1.4
26868269-3138-4e5f-8737-159869578f45,bd40fc1a-dcd4-49e4-8300-df5bf583326a,Savings,2021-09-14,Active,412538.19,0.0,0.0,0.0
b94cd943-fc3d-4873-807e-0348c4e8d16f,bd40fc1a-dcd4-49e4-8300-df5bf583326a,Loan,2025-07-12,Active,14707.05,17079.15,36.0,7.2
868a3e40-b5a4-458a-975a-783f3f488fea,bd40fc1a-dcd4-49e4-8300-df5bf583326a,FixedDeposit,2025-03-13,Active,44695.71,0.0,36.0,4.2
db8feccd-8daa-4340-9afb-8ce04e4b0ff5,bd40fc1a-dcd4-49e4-8300-df5bf583326a,FixedDeposit,2022-09-06,Inactive,0.0,0.0,24.0,3.0
7dc7f411-7e79-4084-90f6-5c9a74399a1c,bd40fc1a-dcd4-49e4-8300-df5bf583326a,FixedDeposit,2023-03-13,Active,95232.55,0.0,36.0,4.5
cc1fff05-7c80-4898-94ad-eb48d1f2f07e,fd0d2cfa-4902-4a23-9b71-7052cf7c86e1,Savings,2023-06-26,Active,176710.08,0.0,0.0,0.0
16c7a51d-891f-4027-b9ca-5870916ac434,fd0d2cfa-4902-4a23-9b71-7052cf7c86e1,FixedDeposit,2024-11-14,Active,8955.05,0.0,24.0,5.0
48382f74-d259-45f3-9776-bd8a2a5dedc3,cfc52ba1-e807-48dc-812a-b395093072e1,Savings,2024-10-18,Active,217546.98,0.0,0.0,0.0
af11867b-e938-4baa-b3f9-acb3bbd3bb98,cfc52ba1-e807-48dc-812a-b395093072e1,Loan,2025-01-19,Active,15025.9,18399.05,60.0,20.5
9a9c25c7-8c0a-490f-aeea-530a1f030249,cfc52ba1-e807-48dc-812a-b395093072e1,Loan,2025-03-03,Active,15569.51,18683.41,60.0,11.4
f9eee873-bb2e-4858-a16c-73b51fdf4337,b993dd91-2ea5-4560-9e00-51bb6058f0ce,Savings,2022-05-20,Active,154920.86,0.0,0.0,0.0
cbd94600-45d2-4c3e-bfdd-0900b8d263ad,b993dd91-2ea5-4560-9e00-51bb6058f0ce,FixedDeposit,2025-06-10,Inactive,0.0,0.0,3.0,4.2
0f781f7a-8657-4652-bc4e-16fc434612ea,0c3e1f83-d600-4bc8-943b-5ef61636580f,Savings,2021-11-27,Active,44349.8,0.0,0.0,0.0
bc4196a4-1d6e-44f9-995d-aab5955df960,0c3e1f83-d600-4bc8-943b-5ef61636580f,Loan,2023-05-20,Inactive,0.0,47807.79,24.0,22.6
663f02ab-a740-4922-b67b-85d73cd83e60,0c3e1f83-d600-4bc8-943b-5ef61636580f,Loan,2021-12-08,Inactive,0.0,35223.01,12.0,13.7
5748df1d-4eb0-4982-bdbf-ca935b3c310f,0c3e1f83-d600-4bc8-943b-5ef61636580f,FixedDeposit,2022-04-22,Inactive,0.0,0.0,6.0,2.2
7acfd9e3-620c-421f-a80e-168d1cf25245,0c3e1f83-d600-4bc8-943b-5ef61636580f,FixedDeposit,2025-10-09,Active,83433.53,0.0,3.0,4.2
2ef52bc2-c3da-41d5-a1aa-fa0b73643f2d,0c3e1f83-d600-4bc8-943b-5ef61636580f,FixedDeposit,2022-12-15,Inactive,0.0,0.0,24.0,3.0
c273cf14-0ede-46cf-930b-ea68c9747861,f9aae20e-612f-4ae7-b40d-8b7adc9a6035,Savings,2023-10-22,Active,61763.93,0.0,0.0,0.0
c8583b61-80d4-4427-9099-cc30247142a0,f9aae20e-612f-4ae7-b40d-8b7adc9a6035,Loan,2025-10-18,Active,50463.72,52657.8,48.0,13.9
8489cadd-9430-4f16-a324-259963166179,f9aae20e-612f-4ae7-b40d-8b7adc9a6035,Loan,2025-09-12,Active,35543.27,37912.82,48.0,18.6
235501b4-1ba1-48dd-bb30-76f74c1a666e,f9aae20e-612f-4ae7-b40d-8b7adc9a6035,FixedDeposit,2023-10-24,Inactive,0.0,0.0,6.0,5.0
3e668e09-2d39-4bd9-a679-c01b1d1010ac,f9aae20e-612f-4ae7-b40d-8b7adc9a6035,FixedDeposit,2024-02-09,Active,81304.61,0.0,36.0,4.7
0246a38e-c015-4413-83d7-3c8498b42f8c,f1671a91-dc57-4683-933a-2d560289302c,Savings,2025-04-26,Active,108708.65,0.0,0.0,0.0
4ae34458-5db3-4720-b43a-f74dd2a68fbc,f1671a91-dc57-4683-933a-2d560289302c,Loan,2025-07-11,Active,13350.43,14902.83,48.0,19.9
44cdfdbf-a069-465c-aa94-6aa28e6379a2,f1671a91-dc57-4683-933a-2d560289302c,FixedDeposit,2025-08-07,Inactive,0.0,0.0,3.0,4.2
57c9df87-3ed4-40c5-9075-a2aeb6f6b0f3,f1671a91-dc57-4683-933a-2d560289302c,FixedDeposit,2025-09-24,Inactive,0.0,0.0,3.0,4.2
e2958b20-bab0-413e-a3db-15e7472c477c,f1671a91-dc57-4683-933a-2d560289302c,FixedDeposit,2025-06-07,Active,62050.73,0.0,24.0,4.5
3fe3bfe6-c0de-443e-887b-60b720510abb,912c6114-330b-4cee-9c63-02e37bf27988,Savings,2024-01-07,Active,25563.42,0.0,0.0,0.0
82b8fc8a-6dbb-4b4d-8354-bc709ef24c32,912c6114-330b-4cee-9c63-02e37bf27988,FixedDeposit,2024-03-30,Inactive,0.0,0.0,3.0,4.8
88937020-e93f-4995-9382-3b6384f2b167,c0eb9fb8-f119-4011-bd07-5c51957b4193,Savings,2020-07-25,Active,330619.89,0.0,0.0,0.0
ed503df5-1ada-4ea3-8926-5cb0895569c4,c0eb9fb8-f119-4011-bd07-5c51957b4193,Loan,2023-12-19,Inactive,0.0,5198.44,24.0,9.7
93ce6501-6373-43ee-ac93-85b27018add1,c0eb9fb8-f119-4011-bd07-5c51957b4193,Loan,2020-08-12,Inactive,0.0,11456.29,60.0,11.9
4d63582e-dd13-4b0a-9c24-80b4a4b83145,c0eb9fb8-f119-4011-bd07-5c51957b4193,FixedDeposit,2021-04-18,Inactive,0.0,0.0,12.0,1.0
0d3c293b-f503-4247-84e6-398260aae1be,c0eb9fb8-f119-4011-bd07-5c51957b4193,FixedDeposit,2022-10-14,Inactive,0.0,0.0,3.0,1.5
efa3b802-bb20-4db8-8b73-e01681864261,a7af23ab-d9a2-4806-b986-4dbaa8e078b7,Savings,2024-09-17,Active,491726.37,0.0,0.0,0.0
0546486e-9286-451e-bec0-dcd593ac732f,a7af23ab-d9a2-4806-b986-4dbaa8e078b7,FixedDeposit,2025-06-26,Active,61374.31,0.0,24.0,4.5
f4c2e5f3-633e-4495-a348-818a74565ad3,a7af23ab-d9a2-4806-b986-4dbaa8e078b7,FixedDeposit,2025-11-21,Active,21882.4,0.0,12.0,4.8
7e966c50-2cf8-446f-84d9-638a2b56980d,87587817-bf05-4a69-a490-63c07f57af2d,Savings,2025-07-12,Active,63786.85,0.0,0.0,0.0
c45897e2-f911-4a42-a7da-4f31dccdae75,87587817-bf05-4a69-a490-63c07f57af2d,Loan,2025-09-18,Active,353424.21,471232.29,12.0,14.3
3f01152b-f5a2-47d9-a60a-524603b0b0d8,87587817-bf05-4a69-a490-63c07f57af2d,Loan,2025-10-20,Active,25683.77,28018.65,24.0,10.0
b04ea643-6876-48bd-a751-d9ba1933044f,414e5f2f-ad31-49b6-9afb-996efa5f164c,Savings,2022-12-16,Active,662608.53,0.0,0.0,0.0
e4cf964e-7cdd-40a6-adca-0930583599ab,414e5f2f-ad31-49b6-9afb-996efa5f164c,Loan,2025-02-23,Active,493849.82,683792.02,36.0,15.6
83ebad17-79af-4b78-a6f4-3687f0d06540,414e5f2f-ad31-49b6-9afb-996efa5f164c,Loan,2025-03-11,Active,14338.68,57354.72,12.0,11.7
3367f95c-56dd-4c87-9440-5dd1fd70393a,414e5f2f-ad31-49b6-9afb-996efa5f164c,FixedDeposit,2023-07-13,Inactive,0.0,0.0,12.0,5.2
21f4716b-76d3-402c-bb4a-b1eb172b8791,414e5f2f-ad31-49b6-9afb-996efa5f164c,FixedDeposit,2024-03-19,Inactive,0.0,0.0,3.0,4.8
91cbbff6-fc97-4303-ab4b-32bb9a107584,414e5f2f-ad31-49b6-9afb-996efa5f164c,FixedDeposit,2024-02-18,Active,29955.11,0.0,24.0,5.0
4230dcd9-9eda-4004-a4de-e0b1955c7489,0621ec1e-68e4-432b-9231-bea7df755460,Savings,2024-08-03,Active,140728.44,0.0,0.0,0.0
2c16e3b6-783e-4112-b545-c5ff4be28129,d165ce5b-8034-46a3-aa89-1c3e3ffc8fa0,Savings,2021-08-23,Active,233981.86,0.0,0.0,0.0
b56b150a-b324-4e73-a71c-1c2e2f5582e4,d165ce5b-8034-46a3-aa89-1c3e3ffc8fa0,FixedDeposit,2025-09-19,Inactive,0.0,0.0,3.0,4.2
4890ee29-b74f-48e6-849b-c9e1cd5d27ea,2a038492-507f-447b-9315-04b961a5cd0e,Savings,2023-12-28,Active,15774.94,0.0,0.0,0.0
72f4fff1-bae4-464d-973d-07a94eb3bd2e,2a038492-507f-447b-9315-04b961a5cd0e,Loan,2024-05-21,Active,174823.26,289362.67,48.0,9.9
2582949f-d393-460f-b320-b6a1f0247d26,2a038492-507f-447b-9315-04b961a5cd0e,Loan,2025-03-12,Active,29985.67,35277.31,60.0,10.0
a1bb5413-1e9d-46a0-97f9-5dae98599d3c,2a038492-507f-447b-9315-04b961a5cd0e,FixedDeposit,2024-08-27,Active,83153.13,0.0,24.0,5.0
3c5d74e1-e20a-4b8f-9bbc-b5cf158d2b01,c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,Savings,2020-01-24,Active,794118.77,0.0,0.0,0.0
5fdc1def-80f5-4814-a803-01794973e492,c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,Loan,2020-12-17,Inactive,0.0,10411.57,36.0,6.7
25ad792c-9930-4db5-b904-46a3360d6b21,c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,FixedDeposit,2020-08-09,Inactive,0.0,0.0,12.0,1.0
40b0016f-0b03-4045-8868-8b90d92eaa7b,c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,FixedDeposit,2020-06-06,Inactive,0.0,0.0,24.0,1.2
c4ce914b-25c1-4a9f-bf16-72622526a7f9,c9c4eaa0-aac3-4caf-b915-a1fe0eb3ba32,FixedDeposit,2024-12-30,Active,22028.32,0.0,24.0,5.0
3cd18500-4fec-4aa5-af8f-eeaa738bb4df,0aee7850-fb55-4bc3-bc2a-b66bf752a5a0,Savings,2021-12-03,Active,173903.8,0.0,0.0,0.0
1c35122d-3993-47f5-b3fb-bebafd5df3f6,0aee7850-fb55-4bc3-bc2a-b66bf752a5a0,FixedDeposit,2023-01-06,Inactive,0.0,0.0,12.0,5.2
d64b6fe2-247d-4206-ba6c-849c997aad39,e85c6743-3a25-4090-be3e-857844181b80,Savings,2023-08-16,Active,285477.21,0.0,0.0,0.0
bf5cb3ae-b6f4-49c7-bcee-0c140c842030,e85c6743-3a25-4090-be3e-857844181b80,Loan,2024-12-24,Active,2738.05,32857.15,12.0,8.8
e9f80d4e-c27e-42ce-b761-ddbeeee86de3,e85c6743-3a25-4090-be3e-857844181b80,FixedDeposit,2025-06-17,Active,82149.93,0.0,36.0,4.2
b84e57de-1962-443d-9d34-0618fbfb0923,e85c6743-3a25-4090-be3e-857844181b80,FixedDeposit,2025-03-06,Active,18279.38,0.0,24.0,4.5
6ea464c3-083a-488d-a55d-c90a4352f68d,5125e106-34b3-4f11-858b-09d78fc2a52c,Savings,2021-06-01,Active,257488.28,0.0,0.0,0.0
428e3ac5-c31e-4d66-ba73-48def253062a,5125e106-34b3-4f11-858b-09d78fc2a52c,Loan,2025-01-17,Active,487.42,5849.26,12.0,17.3
4800ddd5-0827-462d-92fc-7fc84ba7762b,5125e106-34b3-4f11-858b-09d78fc2a52c,Loan,2021-12-05,Inactive,0.0,9900.6,12.0,18.4
4729c025-0348-495d-b63e-f1513aeb1a81,5125e106-34b3-4f11-858b-09d78fc2a52c,FixedDeposit,2023-03-26,Inactive,0.0,0.0,12.0,5.2
e4a6e4dd-3880-4f0b-aea7-174f67d09d1e,5125e106-34b3-4f11-858b-09d78fc2a52c,FixedDeposit,2025-01-15,Inactive,0.0,0.0,6.0,4.5
26941d54-d104-4dad-b318-b8827d15055c,5125e106-34b3-4f11-858b-09d78fc2a52c,FixedDeposit,2022-11-20,Inactive,0.0,0.0,6.0,2.2
90bba287-251e-4574-8e0b-55c2e56e0725,19e965e9-9752-4f37-b8a1-d85bbc8d9780,Savings,2020-05-07,Active,662467.14,0.0,0.0,0.0
d80dbd57-3d1f-4ddd-88a7-05808deb2452,8693956b-b7ce-42f8-bfe6-d157c5175129,Savings,2021-01-12,Active,338869.14,0.0,0.0,0.0
f4200637-58f3-4787-83d0-03ee5d41c09c,8693956b-b7ce-42f8-bfe6-d157c5175129,FixedDeposit,2021-08-30,Inactive,0.0,0.0,6.0,0.8
047d4466-e377-4a3b-88ff-d229b37db56a,8693956b-b7ce-42f8-bfe6-d157c5175129,FixedDeposit,2025-09-20,Active,62648.59,0.0,36.0,4.2
fade9ab5-753b-4883-bf5f-8350c34d0d19,31077741-a81a-4d54-8bb3-1decf425b4e5,Savings,2020-03-03,Active,117317.04,0.0,0.0,0.0
10261805-52fa-45d0-a9b6-907fa963d545,31077741-a81a-4d54-8bb3-1decf425b4e5,Loan,2022-12-23,Active,11004.33,44017.41,48.0,7.1
15f44781-cda9-43fe-95d9-528029767ec4,31077741-a81a-4d54-8bb3-1decf425b4e5,Loan,2024-10-26,Active,8240.4,11633.44,48.0,19.9
6b590fcb-bbc7-4e3e-bbb3-3aa9865a0027,c93d9723-5c7f-4a5e-b750-7b885068f02d,Savings,2024-08-29,Active,116647.82,0.0,0.0,0.0
8d2ce84e-9aa3-495a-8109-2e5f164dbdc7,c93d9723-5c7f-4a5e-b750-7b885068f02d,FixedDeposit,2024-10-07,Active,70866.08,0.0,24.0,5.0
66c6526a-0889-4813-8551-52ccad89446f,c93d9723-5c7f-4a5e-b750-7b885068f02d,FixedDeposit,2025-11-27,Active,67611.28,0.0,3.0,4.2
85785e07-e73d-4a20-9dff-a76d2366b44d,9761af44-c01a-4dea-840c-a8b8a7c68c4a,Savings,2021-04-12,Active,436968.87,0.0,0.0,0.0
8a4c1427-14fc-48e5-ad28-6aabcc8eb78f,9761af44-c01a-4dea-840c-a8b8a7c68c4a,Loan,2024-04-14,Active,4715.56,28292.96,24.0,13.1
25b15962-ac4f-4677-bcad-21691e2e58d9,9761af44-c01a-4dea-840c-a8b8a7c68c4a,FixedDeposit,2021-04-21,Inactive,0.0,0.0,24.0,1.2
1951ed95-b54d-45ab-be72-7f109479b85e,8d3e4880-6b07-494d-b27a-b58968cc3812,Savings,2021-09-01,Active,163846.01,0.0,0.0,0.0
d657f344-4d66-489f-a502-08036a79ebcd,8d3e4880-6b07-494d-b27a-b58968cc3812,Loan,2023-12-17,Active,17282.15,51846.71,36.0,18.0
9fc93a77-ef04-4d49-9551-931bcd489011,e5f9d33b-64d6-488f-bb17-58c5bd3d3182,Savings,2020-02-15,Active,436844.35,0.0,0.0,0.0
eef9ca26-d202-405f-ac70-472dd262eccd,e5f9d33b-64d6-488f-bb17-58c5bd3d3182,Loan,2025-06-14,Active,5856.44,7027.76,36.0,16.8
4c76ecf6-686e-47e4-8d16-fedb646ca7c3,ea400295-9c70-4e77-a213-23cdd9de5fc3,Savings,2021-08-29,Active,479219.52,0.0,0.0,0.0
b10f91f0-ca08-4f9d-b922-959f14b76738,ea400295-9c70-4e77-a213-23cdd9de5fc3,Loan,2024-08-07,Active,10830.55,20521.06,36.0,7.8
3198a6a2-9215-49f2-8781-3ffafeb75afa,920f510e-d492-4f2f-9828-49451e586d20,Savings,2021-12-04,Active,115642.92,0.0,0.0,0.0
dbb1f6f7-c828-483a-988a-50ad577e365a,920f510e-d492-4f2f-9828-49451e586d20,FixedDeposit,2022-10-21,Inactive,0.0,0.0,24.0,3.0
ac9f1eb5-52a6-4357-b3c6-7ab1f0e7073b,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,Savings,2021-12-10,Active,11246.52,0.0,0.0,0.0
b298704a-d64b-4b82-bd7f-f364f73ffba4,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,Loan,2023-09-01,Active,97673.23,351623.55,36.0,16.8
0a7c5e94-7ecb-4f35-942b-959531d49a0b,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,Loan,2023-05-30,Active,767.99,5528.66,36.0,8.7
61df40ca-0c0c-4839-a72f-aaaa4d7dffa0,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,FixedDeposit,2023-12-02,Active,8358.41,0.0,36.0,4.5
c91b0846-f32b-4587-9cf9-16780209d282,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,FixedDeposit,2022-10-14,Inactive,0.0,0.0,6.0,2.2
685c330a-1d71-44b2-8262-5a06618416ac,6b36c9d4-e56c-45da-b3bc-ba4043e18bd8,FixedDeposit,2023-03-04,Active,91456.97,0.0,36.0,4.5
db6a5e2c-b598-43db-8d79-aa414b3124c8,b4a88e2d-8725-4db0-a9ee-5546301d4aa9,Savings,2023-10-06,Active,107242.39,0.0,0.0,0.0
6125c64d-16dd-4b18-82af-1921127e1b9c,b4a88e2d-8725-4db0-a9ee-5546301d4aa9,Loan,2025-07-29,Active,34438.44,38442.89,48.0,19.3
4e27d6d6-0f32-485e-8036-7b572adae00c,b4a88e2d-8725-4db0-a9ee-5546301d4aa9,Loan,2024-06-22,Active,11064.45,22128.87,36.0,6.9
ae3d265e-41eb-486e-86de-d7fe7d686301,b4a88e2d-8725-4db0-a9ee-5546301d4aa9,FixedDeposit,2025-07-30,Active,15598.96,0.0,12.0,4.8
681c26f1-473f-4068-a1d0-5a7a26777cc2,b4a88e2d-8725-4db0-a9ee-5546301d4aa9,FixedDeposit,2025-11-08,Active,37872.73,0.0,24.0,4.5
2f7d3816-81a9-480f-a6a3-4d902938f6c2,d076ba50-7861-4804-a472-09c51567b527,Savings,2020-05-23,Active,622256.17,0.0,0.0,0.0
adde48b9-e55a-4e14-8c8c-4cc3b4128233,d076ba50-7861-4804-a472-09c51567b527,Loan,2023-01-01,Inactive,0.0,314457.7,36.0,12.6
562c4196-0cd5-47ba-9295-f59b8289c9b0,d076ba50-7861-4804-a472-09c51567b527,Loan,2021-01-10,Inactive,0.0,353222.12,12.0,15.2
1253c529-a968-449e-9530-faca5b8e804b,a7540b66-73f2-4d27-bd7d-f7230f2ee585,Savings,2021-01-11,Active,467112.66,0.0,0.0,0.0
4412d06e-b37c-4ff1-9a35-c60db2849d38,a7540b66-73f2-4d27-bd7d-f7230f2ee585,Loan,2022-07-19,Inactive,0.0,11474.74,24.0,14.1
c26a560c-3475-4583-8a89-937a608edfbf,a7540b66-73f2-4d27-bd7d-f7230f2ee585,Loan,2023-08-04,Active,6418.2,33007.72,36.0,17.6
82051d93-bb51-41f7-b0c6-1c6d991c10fe,ebd10969-37f4-4161-8d94-275c946542ed,Savings,2022-06-06,Active,390926.39,0.0,0.0,0.0
a6637332-8d87-455f-9408-a19439953784,ebd10969-37f4-4161-8d94-275c946542ed,Loan,2022-09-28,Active,1864.67,9943.91,48.0,22.8
7ac61e9c-7708-4eb0-b76d-6ac989108601,87ff2ec6-8dfb-4e65-8e40-6077954aa952,Savings,2023-04-10,Active,319657.18,0.0,0.0,0.0
97185285-5f51-4914-814c-e4d5dca7b539,87ff2ec6-8dfb-4e65-8e40-6077954aa952,Loan,2023-10-15,Active,19760.61,43114.07,48.0,13.9
6a062d9a-44ba-4643-8a04-62871716ab4f,87ff2ec6-8dfb-4e65-8e40-6077954aa952,FixedDeposit,2023-07-25,Inactive,0.0,0.0,6.0,5.0
1f85f4b6-9bdf-418c-976c-6bad3f645e95,87ff2ec6-8dfb-4e65-8e40-6077954aa952,FixedDeposit,2024-05-03,Inactive,0.0,0.0,3.0,4.8
d3157cc6-14ae-44a8-bf8c-c924f9c49e3f,87ff2ec6-8dfb-4e65-8e40-6077954aa952,FixedDeposit,2025-06-24,Active,8938.72,0.0,36.0,4.2
026ca993-ea57-4e91-9f18-0209a3b1d68c,13c9819c-7d8a-4e00-82a2-69d231cffabe,Savings,2022-07-10,Active,562411.83,0.0,0.0,0.0
a6d699af-66df-4530-885b-e5e0a2c9a6f9,13c9819c-7d8a-4e00-82a2-69d231cffabe,Loan,2022-09-08,Inactive,0.0,5893.18,36.0,11.9
fc916c63-8107-4583-b8b5-42457b986890,13c9819c-7d8a-4e00-82a2-69d231cffabe,Loan,2023-09-26,Inactive,0.0,2551.61,24.0,8.6
4873d9a0-c170-4fe2-8586-228714f05293,13c9819c-7d8a-4e00-82a2-69d231cffabe,FixedDeposit,2025-05-29,Active,68795.86,0.0,12.0,4.8
f3987993-112f-40ce-bf10-dca8d656c9b8,13c9819c-7d8a-4e00-82a2-69d231cffabe,FixedDeposit,2022-07-28,Inactive,0.0,0.0,12.0,2.8
444b3ac3-5023-411b-ba78-656c31ad5106,13c9819c-7d8a-4e00-82a2-69d231cffabe,FixedDeposit,2025-02-23,Active,29494.78,0.0,36.0,4.2
88453255-473a-4f44-8fe0-be6be11c5ab6,6972cd64-8b7a-4ccc-a5e7-82d7c3a8350b,Savings,2023-05-13,Active,187862.3,0.0,0.0,0.0
ca119e41-5b5e-4897-bdb8-40da817eb8d3,6972cd64-8b7a-4ccc-a5e7-82d7c3a8350b,Loan,2025-02-22,Active,34524.62,41429.52,60.0,22.4
dfb1885e-eaca-4289-9891-fb6fcf6509fe,6972cd64-8b7a-4ccc-a5e7-82d7c3a8350b,Loan,2023-09-05,Inactive,0.0,20841.83,12.0,20.4
a8278ab1-3bbb-460a-8551-36c7be08323b,c1d3abb9-73ce-4740-9abe-cf2ca286240f,Savings,2020-06-21,Active,50676.53,0.0,0.0,0.0
706ea63d-e47f-4830-9bb9-36722a2f1aee,c1d3abb9-73ce-4740-9abe-cf2ca286240f,FixedDeposit,2025-10-28,Active,23261.82,0.0,6.0,4.5
022d910c-511d-4676-ac00-b14b1ba96636,405d1383-35c2-48fc-a40e-e8621367b71c,Savings,2022-08-05,Active,256499.82,0.0,0.0,0.0
0a933e57-f3f1-4bf6-8f87-9985b2941ba2,405d1383-35c2-48fc-a40e-e8621367b71c,Loan,2024-09-08,Active,44468.71,59291.71,60.0,11.9
53cff988-41fc-42f1-8fda-14c4aef92805,e58e07a7-63c7-475b-907a-533b71a434ed,Savings,2021-11-22,Active,16148.0,0.0,0.0,0.0
84275128-22b4-4ef9-a8c1-9def4a2c4c30,e58e07a7-63c7-475b-907a-533b71a434ed,Loan,2025-08-27,Active,16535.56,18897.79,24.0,15.3
27577e3a-4c0c-4d7f-8ebb-028be8191b92,e58e07a7-63c7-475b-907a-533b71a434ed,FixedDeposit,2025-10-01,Active,9498.09,0.0,12.0,4.8
129e7804-1503-4c69-b52b-da335d01c813,e58e07a7-63c7-475b-907a-533b71a434ed,FixedDeposit,2024-01-26,Inactive,0.0,0.0,6.0,5.1
5460a3c3-5395-44dc-9a6d-4e0d94a1d8a8,e28f1e85-6a79-48e5-af94-34f4c5ceb0ae,Savings,2021-01-11,Active,271664.87,0.0,0.0,0.0
11c26046-f32f-45f1-89d6-9cc2b70107a5,e28f1e85-6a79-48e5-af94-34f4c5ceb0ae,Loan,2025-07-06,Active,10595.36,18163.46,12.0,17.4
daa14de4-64a6-4dc3-93f9-7acc1ed254b5,e28f1e85-6a79-48e5-af94-34f4c5ceb0ae,FixedDeposit,2021-07-21,Inactive,0.0,0.0,36.0,1.4
2e196271-c79c-4f48-ae23-84ece8bb54bb,ce177866-9648-40f8-aeb1-95dbac64edfd,Savings,2021-11-29,Active,769109.19,0.0,0.0,0.0
35cec978-8c1a-4d88-babb-98772467528c,ce177866-9648-40f8-aeb1-95dbac64edfd,Loan,2025-03-26,Active,208782.88,334052.62,24.0,20.5
1eeff9df-3951-4266-a8d1-0112751ea475,ce177866-9648-40f8-aeb1-95dbac64edfd,FixedDeposit,2023-01-18,Inactive,0.0,0.0,12.0,5.2
f88e45a6-d9c4-475d-9dd2-0de561293eb8,ce177866-9648-40f8-aeb1-95dbac64edfd,FixedDeposit,2022-11-01,Inactive,0.0,0.0,12.0,2.8
9bcc34e7-0cda-44e6-bd04-b9f6669f0325,ce177866-9648-40f8-aeb1-95dbac64edfd,FixedDeposit,2022-05-22,Inactive,0.0,0.0,36.0,3.2
e784c27b-a136-44e8-b5f5-6a652d1044d0,c46b7e16-7ec6-4f96-9e92-87ddd54195fc,Savings,2025-08-05,Active,5505.64,0.0,0.0,0.0
40333e53-8d83-4ce6-85da-7fa4d1d59bb5,c46b7e16-7ec6-4f96-9e92-87ddd54195fc,Loan,2025-09-05,Active,48565.87,51121.96,60.0,11.0
5f699aeb-8de4-47cb-b876-96f23e04ae29,c46b7e16-7ec6-4f96-9e92-87ddd54195fc,FixedDeposit,2025-08-06,Active,14248.99,0.0,24.0,4.5
43cba6b0-737d-46f4-b9e3-79bf33e83809,e70af638-9e78-481c-b90b-e7cd009b8794,Savings,2020-07-05,Active,571639.72,0.0,0.0,0.0
e812e3fc-6372-4c84-bcfa-ce33fdb39f3b,0a52ae44-fb12-4076-8282-765430f8d4a3,Savings,2021-02-24,Active,224644.41,0.0,0.0,0.0
